Timestamp_MS,Angulo,PWM_Reportado,Modo,Escalon_Set,Timestamp_Python
5554020,39.79,43.0,MANUAL,43,1775686294.108
5554030,39.65,43.0,MANUAL,43,1775686294.118
5554040,39.45,43.0,MANUAL,43,1775686294.1284
5554050,39.43,43.0,MANUAL,43,1775686294.1388
5554060,39.59,43.0,MANUAL,43,1775686294.148
5554070,39.76,43.0,MANUAL,43,1775686294.1574
5554080,39.77,43.0,MANUAL,43,1775686294.1676
5554090,39.69,43.0,MANUAL,43,1775686294.1779
5554100,39.48,43.0,MANUAL,43,1775686294.188
5554110,39.39,43.0,MANUAL,43,1775686294.1979
5554120,39.51,43.0,MANUAL,43,1775686294.208
5554130,39.72,43.0,MANUAL,43,1775686294.218
5554140,39.80,43.0,MANUAL,43,1775686294.2279
5554150,39.81,43.0,MANUAL,43,1775686294.238
5554160,39.73,43.0,MANUAL,43,1775686294.2484
5554170,39.53,43.0,MANUAL,43,1775686294.2579
5554180,39.43,43.0,MANUAL,43,1775686294.2679
5554190,39.51,43.0,MANUAL,43,1775686294.2779
5554200,39.72,43.0,MANUAL,43,1775686294.2879
5554210,39.80,43.0,MANUAL,43,1775686294.2979
5554220,39.75,43.0,MANUAL,43,1775686294.3079
5554230,39.59,43.0,MANUAL,43,1775686294.3179
5554240,39.41,43.0,MANUAL,43,1775686294.3279
5554250,39.42,43.0,MANUAL,43,1775686294.338
5554260,39.62,43.0,MANUAL,43,1775686294.348
5554270,39.78,43.0,MANUAL,43,1775686294.3584
5554280,39.78,43.0,MANUAL,43,1775686294.3679
5554290,39.69,43.0,MANUAL,43,1775686294.3779
5554300,39.50,43.0,MANUAL,43,1775686294.3878
5554310,39.42,43.0,MANUAL,43,1775686294.3979
5554320,39.52,43.0,MANUAL,43,1775686294.4078
5554330,39.72,43.0,MANUAL,43,1775686294.418
5554340,39.79,43.0,MANUAL,43,1775686294.428
5554350,39.75,43.0,MANUAL,43,1775686294.4382
5554360,39.58,43.0,MANUAL,43,1775686294.4479
5554370,39.40,43.0,MANUAL,43,1775686294.4579
5554380,39.41,43.0,MANUAL,43,1775686294.4679
5554390,39.60,43.0,MANUAL,43,1775686294.4779
5554400,39.77,43.0,MANUAL,43,1775686294.4879
5554410,39.77,43.0,MANUAL,43,1775686294.4979
5554420,39.69,43.0,MANUAL,43,1775686294.508
5554430,39.50,43.0,MANUAL,43,1775686294.5179
5554440,39.43,43.0,MANUAL,43,1775686294.5279
5554450,39.54,43.0,MANUAL,43,1775686294.5379
5554460,39.73,43.0,MANUAL,43,1775686294.5479
5554470,39.79,43.0,MANUAL,43,1775686294.5579
5554480,39.74,43.0,MANUAL,43,1775686294.5679
5554490,39.56,43.0,MANUAL,43,1775686294.5781
5554500,39.38,43.0,MANUAL,43,1775686294.588
5554510,39.40,43.0,MANUAL,43,1775686294.5979
5554520,39.51,43.0,MANUAL,43,1775686294.6079
5554530,39.73,43.0,MANUAL,43,1775686294.6178
5554540,39.81,43.0,MANUAL,43,1775686294.628
5554550,39.78,43.0,MANUAL,43,1775686294.6379
5554560,39.63,43.0,MANUAL,43,1775686294.648
5554570,39.47,43.0,MANUAL,43,1775686294.6581
5554580,39.49,43.0,MANUAL,43,1775686294.668
5554590,39.67,43.0,MANUAL,43,1775686294.6778
5554600,39.81,43.0,MANUAL,43,1775686294.6875
5554610,39.80,43.0,MANUAL,43,1775686294.6978
5554620,39.70,43.0,MANUAL,43,1775686294.7079
5554630,39.49,43.0,MANUAL,43,1775686294.7183
5554640,39.39,43.0,MANUAL,43,1775686294.7279
5554650,39.50,43.0,MANUAL,43,1775686294.738
5554660,39.72,43.0,MANUAL,43,1775686294.7486
5554670,39.81,43.0,MANUAL,43,1775686294.758
5554680,39.78,43.0,MANUAL,43,1775686294.7679
5554690,39.64,43.0,MANUAL,43,1775686294.7779
5554700,39.48,43.0,MANUAL,43,1775686294.788
5554710,39.51,43.0,MANUAL,43,1775686294.7979
5554720,39.69,43.0,MANUAL,43,1775686294.8079
5554730,39.83,43.0,MANUAL,43,1775686294.8179
5554740,39.82,43.0,MANUAL,43,1775686294.8281
5554750,39.72,43.0,MANUAL,43,1775686294.8379
5554760,39.50,43.0,MANUAL,43,1775686294.848
5554770,39.40,43.0,MANUAL,43,1775686294.8576
5554780,39.51,43.0,MANUAL,43,1775686294.8679
5554790,39.73,43.0,MANUAL,43,1775686294.8779
5554800,39.80,43.0,MANUAL,43,1775686294.8884
5554810,39.77,43.0,MANUAL,43,1775686294.8979
5554820,39.62,43.0,MANUAL,43,1775686294.908
5554830,39.47,43.0,MANUAL,43,1775686294.9179
5554840,39.50,43.0,MANUAL,43,1775686294.9279
5554850,39.69,43.0,MANUAL,43,1775686294.938
5554860,39.83,43.0,MANUAL,43,1775686294.9479
5554870,39.81,43.0,MANUAL,43,1775686294.9579
5554880,39.76,43.0,MANUAL,43,1775686294.9679
5554890,39.58,43.0,MANUAL,43,1775686294.9779
5554900,39.39,43.0,MANUAL,43,1775686294.9879
5554910,39.40,43.0,MANUAL,43,1775686294.9979
5554920,39.58,43.0,MANUAL,43,1775686295.0079
5554930,39.75,43.0,MANUAL,43,1775686295.0179
5554940,39.75,43.0,MANUAL,43,1775686295.028
5554950,39.67,43.0,MANUAL,43,1775686295.0381
5554960,39.47,43.0,MANUAL,43,1775686295.048
5554970,39.41,43.0,MANUAL,43,1775686295.058
5554980,39.53,43.0,MANUAL,43,1775686295.0679
5554990,39.74,43.0,MANUAL,43,1775686295.0779
5555000,39.79,43.0,MANUAL,43,1775686295.0879
5555010,39.73,43.0,MANUAL,43,1775686295.0979
5555020,39.56,43.0,MANUAL,43,1775686295.1079
5555030,39.38,43.0,MANUAL,43,1775686295.1178
5555040,39.40,43.0,MANUAL,43,1775686295.1279
5555050,39.58,43.0,MANUAL,43,1775686295.1384
5555060,39.73,43.0,MANUAL,43,1775686295.1479
5555070,39.73,43.0,MANUAL,43,1775686295.1579
5555080,39.64,43.0,MANUAL,43,1775686295.1684
5555090,39.44,43.0,MANUAL,43,1775686295.1779
5555100,39.39,43.0,MANUAL,43,1775686295.1883
5555110,39.53,43.0,MANUAL,43,1775686295.1983
5555120,39.74,43.0,MANUAL,43,1775686295.208
5555130,39.80,43.0,MANUAL,43,1775686295.2179
5555140,39.75,43.0,MANUAL,43,1775686295.2279
5555150,39.57,43.0,MANUAL,43,1775686295.2382
5555160,39.41,43.0,MANUAL,43,1775686295.2479
5555170,39.42,43.0,MANUAL,43,1775686295.2578
5555180,39.61,43.0,MANUAL,43,1775686295.2679
5555190,39.75,43.0,MANUAL,43,1775686295.2778
5555200,39.74,43.0,MANUAL,43,1775686295.2879
5555210,39.64,43.0,MANUAL,43,1775686295.2981
5555220,39.43,43.0,MANUAL,43,1775686295.3115
5555230,39.37,43.0,MANUAL,43,1775686295.3179
5555240,39.51,43.0,MANUAL,43,1775686295.3278
5555250,39.73,43.0,MANUAL,43,1775686295.3379
5555260,39.88,43.0,MANUAL,43,1775686295.3479
5555270,39.87,43.0,MANUAL,43,1775686295.3579
5555280,39.77,43.0,MANUAL,43,1775686295.3679
5555290,39.56,43.0,MANUAL,43,1775686295.3779
5555300,39.49,43.0,MANUAL,43,1775686295.3879
5555310,39.60,43.0,MANUAL,43,1775686295.3979
5555320,39.80,43.0,MANUAL,43,1775686295.4079
5555330,39.86,43.0,MANUAL,43,1775686295.418
5555340,39.81,43.0,MANUAL,43,1775686295.4273
5555350,39.63,43.0,MANUAL,43,1775686295.4378
5555360,39.48,43.0,MANUAL,43,1775686295.4477
5555370,39.52,43.0,MANUAL,43,1775686295.4579
5555380,39.72,43.0,MANUAL,43,1775686295.4679
5555390,39.87,43.0,MANUAL,43,1775686295.4779
5555400,39.87,43.0,MANUAL,43,1775686295.4878
5555410,39.77,43.0,MANUAL,43,1775686295.4979
5555420,39.57,43.0,MANUAL,43,1775686295.5079
5555430,39.50,43.0,MANUAL,43,1775686295.518
5555440,39.61,43.0,MANUAL,43,1775686295.5279
5555450,39.81,43.0,MANUAL,43,1775686295.5379
5555460,39.86,43.0,MANUAL,43,1775686295.5478
5555470,39.80,43.0,MANUAL,43,1775686295.5578
5555480,39.62,43.0,MANUAL,43,1775686295.5677
5555490,39.46,43.0,MANUAL,43,1775686295.5779
5555500,39.50,43.0,MANUAL,43,1775686295.5881
5555510,39.71,43.0,MANUAL,43,1775686295.5979
5555520,39.86,43.0,MANUAL,43,1775686295.6079
5555530,39.85,43.0,MANUAL,43,1775686295.618
5555540,39.75,43.0,MANUAL,43,1775686295.6278
5555550,39.55,43.0,MANUAL,43,1775686295.6378
5555560,39.48,43.0,MANUAL,43,1775686295.6478
5555570,39.60,43.0,MANUAL,43,1775686295.6579
5555580,39.80,43.0,MANUAL,43,1775686295.6678
5555590,39.85,43.0,MANUAL,43,1775686295.678
5555600,39.79,43.0,MANUAL,43,1775686295.6874
5555610,39.60,43.0,MANUAL,43,1775686295.6976
5555620,39.39,43.0,MANUAL,43,1775686295.7079
5555630,39.32,43.0,MANUAL,43,1775686295.7178
5555640,39.45,43.0,MANUAL,43,1775686295.7279
5555650,39.66,43.0,MANUAL,43,1775686295.7376
5555660,39.73,43.0,MANUAL,43,1775686295.7477
5555670,39.68,43.0,MANUAL,43,1775686295.7579
5555680,39.51,43.0,MANUAL,43,1775686295.7679
5555690,39.35,43.0,MANUAL,43,1775686295.7779
5555700,39.38,43.0,MANUAL,43,1775686295.7878
5555710,39.57,43.0,MANUAL,43,1775686295.7979
5555720,39.71,43.0,MANUAL,43,1775686295.8079
5555730,39.70,43.0,MANUAL,43,1775686295.8179
5555740,39.60,43.0,MANUAL,43,1775686295.8279
5555750,39.39,43.0,MANUAL,43,1775686295.8379
5555760,39.32,43.0,MANUAL,43,1775686295.8479
5555770,39.46,43.0,MANUAL,43,1775686295.8578
5555780,39.66,43.0,MANUAL,43,1775686295.8681
5555790,39.71,43.0,MANUAL,43,1775686295.8779
5555800,39.66,43.0,MANUAL,43,1775686295.8879
5555810,39.48,43.0,MANUAL,43,1775686295.8979
5555820,39.33,43.0,MANUAL,43,1775686295.9079
5555830,39.36,43.0,MANUAL,43,1775686295.9181
5555840,39.56,43.0,MANUAL,43,1775686295.9279
5555850,39.69,43.0,MANUAL,43,1775686295.9379
5555860,39.68,43.0,MANUAL,43,1775686295.9479
5555870,39.57,43.0,MANUAL,43,1775686295.958
5555880,39.36,43.0,MANUAL,43,1775686295.9678
5555890,39.31,43.0,MANUAL,43,1775686295.9778
5555900,39.45,43.0,MANUAL,43,1775686295.9878
5555910,39.66,43.0,MANUAL,43,1775686295.9973
5555920,39.71,43.0,MANUAL,43,1775686296.0073
5555930,39.67,43.0,MANUAL,43,1775686296.0173
5555940,39.49,43.0,MANUAL,43,1775686296.0273
5555950,39.33,43.0,MANUAL,43,1775686296.0373
5555960,39.37,43.0,MANUAL,43,1775686296.0472
5555970,39.57,43.0,MANUAL,43,1775686296.0572
5555980,39.77,43.0,MANUAL,43,1775686296.0672
5555990,39.82,43.0,MANUAL,43,1775686296.0772
5556000,39.76,43.0,MANUAL,43,1775686296.0872
5556010,39.58,43.0,MANUAL,43,1775686296.0973
5556020,39.43,43.0,MANUAL,43,1775686296.1076
5556030,39.48,43.0,MANUAL,43,1775686296.1179
5556040,39.68,43.0,MANUAL,43,1775686296.1279
5556050,39.82,43.0,MANUAL,43,1775686296.1379
5556060,39.80,43.0,MANUAL,43,1775686296.148
5556070,39.70,43.0,MANUAL,43,1775686296.1579
5556080,39.48,43.0,MANUAL,43,1775686296.1679
5556090,39.43,43.0,MANUAL,43,1775686296.1779
5556100,39.56,43.0,MANUAL,43,1775686296.1879
5556110,39.76,43.0,MANUAL,43,1775686296.1979
5556120,39.80,43.0,MANUAL,43,1775686296.2079
5556130,39.74,43.0,MANUAL,43,1775686296.2179
5556140,39.55,43.0,MANUAL,43,1775686296.2278
5556150,39.40,43.0,MANUAL,43,1775686296.2378
5556160,39.46,43.0,MANUAL,43,1775686296.2484
5556170,39.67,43.0,MANUAL,43,1775686296.2581
5556180,39.80,43.0,MANUAL,43,1775686296.2674
5556190,39.78,43.0,MANUAL,43,1775686296.2779
5556200,39.66,43.0,MANUAL,43,1775686296.2878
5556210,39.46,43.0,MANUAL,43,1775686296.2978
5556220,39.42,43.0,MANUAL,43,1775686296.3079
5556230,39.57,43.0,MANUAL,43,1775686296.3178
5556240,39.76,43.0,MANUAL,43,1775686296.3279
5556250,39.80,43.0,MANUAL,43,1775686296.3379
5556260,39.74,43.0,MANUAL,43,1775686296.3479
5556270,39.54,43.0,MANUAL,43,1775686296.3579
5556280,39.40,43.0,MANUAL,43,1775686296.3679
5556290,39.47,43.0,MANUAL,43,1775686296.3779
5556300,39.68,43.0,MANUAL,43,1775686296.3879
5556310,39.79,43.0,MANUAL,43,1775686296.3978
5556320,39.76,43.0,MANUAL,43,1775686296.4078
5556330,39.64,43.0,MANUAL,43,1775686296.4178
5556340,39.44,43.0,MANUAL,43,1775686296.4278
5556350,39.41,43.0,MANUAL,43,1775686296.4379
5556360,39.48,43.0,MANUAL,43,1775686296.4479
5556370,39.68,43.0,MANUAL,43,1775686296.4578
5556380,39.80,43.0,MANUAL,43,1775686296.4678
5556390,39.78,43.0,MANUAL,43,1775686296.4777
5556400,39.65,43.0,MANUAL,43,1775686296.4877
5556410,39.46,43.0,MANUAL,43,1775686296.4974
5556420,39.42,43.0,MANUAL,43,1775686296.5077
5556430,39.58,43.0,MANUAL,43,1775686296.5179
5556440,39.77,43.0,MANUAL,43,1775686296.5279
5556450,39.79,43.0,MANUAL,43,1775686296.5378
5556460,39.72,43.0,MANUAL,43,1775686296.5479
5556470,39.52,43.0,MANUAL,43,1775686296.5578
5556480,39.40,43.0,MANUAL,43,1775686296.5676
5556490,39.48,43.0,MANUAL,43,1775686296.5779
5556500,39.69,43.0,MANUAL,43,1775686296.5879
5556510,39.78,43.0,MANUAL,43,1775686296.5978
5556520,39.75,43.0,MANUAL,43,1775686296.6079
5556530,39.62,43.0,MANUAL,43,1775686296.6179
5556540,39.43,43.0,MANUAL,43,1775686296.6278
5556550,39.42,43.0,MANUAL,43,1775686296.6379
5556560,39.59,43.0,MANUAL,43,1775686296.6478
5556570,39.77,43.0,MANUAL,43,1775686296.6578
5556580,39.78,43.0,MANUAL,43,1775686296.6701
5556590,39.70,43.0,MANUAL,43,1775686296.6778
5556600,39.49,43.0,MANUAL,43,1775686296.6873
5556610,39.39,43.0,MANUAL,43,1775686296.6975
5556620,39.48,43.0,MANUAL,43,1775686296.7078
5556630,39.69,43.0,MANUAL,43,1775686296.7178
5556640,39.77,43.0,MANUAL,43,1775686296.7274
5556650,39.73,43.0,MANUAL,43,1775686296.7379
5556660,39.58,43.0,MANUAL,43,1775686296.7478
5556670,39.41,43.0,MANUAL,43,1775686296.7581
5556680,39.42,43.0,MANUAL,43,1775686296.7679
5556690,39.60,43.0,MANUAL,43,1775686296.778
5556700,39.77,43.0,MANUAL,43,1775686296.7877
5556710,39.77,43.0,MANUAL,43,1775686296.7978
5556720,39.69,43.0,MANUAL,43,1775686296.8079
5556730,39.49,43.0,MANUAL,43,1775686296.8179
5556740,39.39,43.0,MANUAL,43,1775686296.8279
5556750,39.50,43.0,MANUAL,43,1775686296.8378
5556760,39.67,43.0,MANUAL,43,1775686296.8479
5556770,39.84,43.0,MANUAL,43,1775686296.8578
5556780,39.85,43.0,MANUAL,43,1775686296.8678
5556790,39.77,43.0,MANUAL,43,1775686296.8778
5556800,39.57,43.0,MANUAL,43,1775686296.8878
5556810,39.48,43.0,MANUAL,43,1775686296.8983
5556820,39.58,43.0,MANUAL,43,1775686296.9079
5556830,39.79,43.0,MANUAL,43,1775686296.9178
5556840,39.86,43.0,MANUAL,43,1775686296.9278
5556850,39.82,43.0,MANUAL,43,1775686296.9378
5556860,39.66,43.0,MANUAL,43,1775686296.9478
5556870,39.49,43.0,MANUAL,43,1775686296.9577
5556880,39.50,43.0,MANUAL,43,1775686296.9677
5556890,39.69,43.0,MANUAL,43,1775686296.9778
5556900,39.85,43.0,MANUAL,43,1775686296.9878
5556910,39.85,43.0,MANUAL,43,1775686296.998
5556920,39.76,43.0,MANUAL,43,1775686297.0081
5556930,39.56,43.0,MANUAL,43,1775686297.0178
5556940,39.48,43.0,MANUAL,43,1775686297.0279
5556950,39.59,43.0,MANUAL,43,1775686297.0379
5556960,39.80,43.0,MANUAL,43,1775686297.0479
5556970,39.85,43.0,MANUAL,43,1775686297.0578
5556980,39.81,43.0,MANUAL,43,1775686297.0678
5556990,39.64,43.0,MANUAL,43,1775686297.0777
5557000,39.48,43.0,MANUAL,43,1775686297.088
5557010,39.50,43.0,MANUAL,43,1775686297.0979
5557020,39.70,43.0,MANUAL,43,1775686297.1078
5557030,39.84,43.0,MANUAL,43,1775686297.1178
5557040,39.83,43.0,MANUAL,43,1775686297.1278
5557050,39.74,43.0,MANUAL,43,1775686297.1378
5557060,39.54,43.0,MANUAL,43,1775686297.1483
5557070,39.48,43.0,MANUAL,43,1775686297.1578
5557080,39.61,43.0,MANUAL,43,1775686297.1678
5557090,39.80,43.0,MANUAL,43,1775686297.1778
5557100,39.85,43.0,MANUAL,43,1775686297.1879
5557110,39.80,43.0,MANUAL,43,1775686297.1972
5557120,39.62,43.0,MANUAL,43,1775686297.2077
5557130,39.47,43.0,MANUAL,43,1775686297.2178
5557140,39.51,43.0,MANUAL,43,1775686297.2278
5557150,39.70,43.0,MANUAL,43,1775686297.2378
5557160,39.90,43.0,MANUAL,43,1775686297.2477
5557170,39.96,43.0,MANUAL,43,1775686297.258
5557180,39.91,43.0,MANUAL,43,1775686297.2678
5557190,39.74,43.0,MANUAL,43,1775686297.2778
5557200,39.59,43.0,MANUAL,43,1775686297.2878
5557210,39.63,43.0,MANUAL,43,1775686297.2978
5557220,39.83,43.0,MANUAL,43,1775686297.3083
5557230,39.95,43.0,MANUAL,43,1775686297.3179
5557240,39.94,43.0,MANUAL,43,1775686297.3279
5557250,39.83,43.0,MANUAL,43,1775686297.3379
5557260,39.63,43.0,MANUAL,43,1775686297.3478
5557270,39.57,43.0,MANUAL,43,1775686297.3579
5557280,39.70,43.0,MANUAL,43,1775686297.3678
5557290,39.90,43.0,MANUAL,43,1775686297.3779
5557300,39.94,43.0,MANUAL,43,1775686297.3879
5557310,39.89,43.0,MANUAL,43,1775686297.3979
5557320,39.71,43.0,MANUAL,43,1775686297.4078
5557330,39.58,43.0,MANUAL,43,1775686297.4178
5557340,39.63,43.0,MANUAL,43,1775686297.4272
5557350,39.83,43.0,MANUAL,43,1775686297.4372
5557360,39.95,43.0,MANUAL,43,1775686297.4472
5557370,39.93,43.0,MANUAL,43,1775686297.4574
5557380,39.81,43.0,MANUAL,43,1775686297.4676
5557390,39.61,43.0,MANUAL,43,1775686297.4778
5557400,39.56,43.0,MANUAL,43,1775686297.4879
5557410,39.71,43.0,MANUAL,43,1775686297.4978
5557420,39.90,43.0,MANUAL,43,1775686297.5079
5557430,39.92,43.0,MANUAL,43,1775686297.5178
5557440,39.86,43.0,MANUAL,43,1775686297.5278
5557450,39.68,43.0,MANUAL,43,1775686297.5378
5557460,39.56,43.0,MANUAL,43,1775686297.5478
5557470,39.63,43.0,MANUAL,43,1775686297.5578
5557480,39.84,43.0,MANUAL,43,1775686297.5677
5557490,39.93,43.0,MANUAL,43,1775686297.5778
5557500,39.91,43.0,MANUAL,43,1775686297.5879
5557510,39.77,43.0,MANUAL,43,1775686297.5978
5557520,39.57,43.0,MANUAL,43,1775686297.6078
5557530,39.54,43.0,MANUAL,43,1775686297.6178
5557540,39.70,43.0,MANUAL,43,1775686297.6278
5557550,39.87,43.0,MANUAL,43,1775686297.6378
5557560,39.99,43.0,MANUAL,43,1775686297.648
5557570,39.96,43.0,MANUAL,43,1775686297.6578
5557580,39.84,43.0,MANUAL,43,1775686297.6677
5557590,39.65,43.0,MANUAL,43,1775686297.6777
5557600,39.64,43.0,MANUAL,43,1775686297.6873
5557610,39.81,43.0,MANUAL,43,1775686297.6975
5557620,39.98,43.0,MANUAL,43,1775686297.7078
5557630,40.01,43.0,MANUAL,43,1775686297.7178
5557640,39.95,43.0,MANUAL,43,1775686297.7277
5557650,39.76,43.0,MANUAL,43,1775686297.7377
5557660,39.64,43.0,MANUAL,43,1775686297.7475
5557670,39.70,43.0,MANUAL,43,1775686297.7572
5557680,39.89,43.0,MANUAL,43,1775686297.7674
5557690,39.98,43.0,MANUAL,43,1775686297.7779
5557700,39.95,43.0,MANUAL,43,1775686297.7878
5557710,39.80,43.0,MANUAL,43,1775686297.7979
5557720,39.60,43.0,MANUAL,43,1775686297.8078
5557730,39.59,43.0,MANUAL,43,1775686297.8178
5557740,39.77,43.0,MANUAL,43,1775686297.8278
5557750,39.94,43.0,MANUAL,43,1775686297.8378
5557760,39.96,43.0,MANUAL,43,1775686297.8476
5557770,39.90,43.0,MANUAL,43,1775686297.8579
5557780,39.72,43.0,MANUAL,43,1775686297.8678
5557790,39.63,43.0,MANUAL,43,1775686297.8779
5557800,39.72,43.0,MANUAL,43,1775686297.8877
5557810,39.91,43.0,MANUAL,43,1775686297.8978
5557820,39.99,43.0,MANUAL,43,1775686297.9079
5557830,39.95,43.0,MANUAL,43,1775686297.9178
5557840,39.78,43.0,MANUAL,43,1775686297.9277
5557850,39.58,43.0,MANUAL,43,1775686297.9378
5557860,39.58,43.0,MANUAL,43,1775686297.948
5557870,39.76,43.0,MANUAL,43,1775686297.9579
5557880,39.92,43.0,MANUAL,43,1775686297.9679
5557890,39.93,43.0,MANUAL,43,1775686297.9778
5557900,39.85,43.0,MANUAL,43,1775686297.9877
5557910,39.66,43.0,MANUAL,43,1775686297.9978
5557920,39.59,43.0,MANUAL,43,1775686298.0083
5557930,39.70,43.0,MANUAL,43,1775686298.0178
5557940,39.88,43.0,MANUAL,43,1775686298.0294
5557950,40.04,43.0,MANUAL,43,1775686298.0378
5557960,40.05,43.0,MANUAL,43,1775686298.0475
5557970,39.97,43.0,MANUAL,43,1775686298.0574
5557980,39.76,43.0,MANUAL,43,1775686298.0672
5557990,39.66,43.0,MANUAL,43,1775686298.0772
5558000,39.75,43.0,MANUAL,43,1775686298.0874
5558010,39.95,43.0,MANUAL,43,1775686298.0971
5558020,40.02,43.0,MANUAL,43,1775686298.1072
5558030,39.98,43.0,MANUAL,43,1775686298.1174
5558040,39.82,43.0,MANUAL,43,1775686298.1276
5558050,39.66,43.0,MANUAL,43,1775686298.1377
5558060,39.68,43.0,MANUAL,43,1775686298.1477
5558070,39.86,43.0,MANUAL,43,1775686298.1577
5558080,40.01,43.0,MANUAL,43,1775686298.1678
5558090,40.01,43.0,MANUAL,43,1775686298.1777
5558100,39.92,43.0,MANUAL,43,1775686298.1878
5558110,39.73,43.0,MANUAL,43,1775686298.1978
5558120,39.65,43.0,MANUAL,43,1775686298.2078
5558130,39.76,43.0,MANUAL,43,1775686298.2178
5558140,39.95,43.0,MANUAL,43,1775686298.2278
5558150,40.01,43.0,MANUAL,43,1775686298.2377
5558160,39.97,43.0,MANUAL,43,1775686298.2478
5558170,39.79,43.0,MANUAL,43,1775686298.2579
5558180,39.63,43.0,MANUAL,43,1775686298.2678
5558190,39.66,43.0,MANUAL,43,1775686298.2777
5558200,39.85,43.0,MANUAL,43,1775686298.2881
5558210,39.97,43.0,MANUAL,43,1775686298.2977
5558220,39.96,43.0,MANUAL,43,1775686298.3078
5558230,39.86,43.0,MANUAL,43,1775686298.3178
5558240,39.68,43.0,MANUAL,43,1775686298.3278
5558250,39.63,43.0,MANUAL,43,1775686298.3378
5558260,39.76,43.0,MANUAL,43,1775686298.3478
5558270,39.96,43.0,MANUAL,43,1775686298.3578
5558280,40.01,43.0,MANUAL,43,1775686298.3671
5558290,39.97,43.0,MANUAL,43,1775686298.3778
5558300,39.79,43.0,MANUAL,43,1775686298.3878
5558310,39.65,43.0,MANUAL,43,1775686298.3978
5558320,39.68,43.0,MANUAL,43,1775686298.408
5558330,39.81,43.0,MANUAL,43,1775686298.4178
5558340,39.99,43.0,MANUAL,43,1775686298.428
5558350,40.03,43.0,MANUAL,43,1775686298.4378
5558360,39.97,43.0,MANUAL,43,1775686298.4477
5558370,39.80,43.0,MANUAL,43,1775686298.4577
5558380,39.66,43.0,MANUAL,43,1775686298.4678
5558390,39.71,43.0,MANUAL,43,1775686298.4778
5558400,39.90,43.0,MANUAL,43,1775686298.4877
5558410,40.01,43.0,MANUAL,43,1775686298.4978
5558420,40.00,43.0,MANUAL,43,1775686298.5078
5558430,39.89,43.0,MANUAL,43,1775686298.5177
5558440,39.70,43.0,MANUAL,43,1775686298.5278
5558450,39.66,43.0,MANUAL,43,1775686298.5377
5558460,39.80,43.0,MANUAL,43,1775686298.5478
5558470,39.99,43.0,MANUAL,43,1775686298.5577
5558480,40.01,43.0,MANUAL,43,1775686298.5682
5558490,39.95,43.0,MANUAL,43,1775686298.5774
5558500,39.77,43.0,MANUAL,43,1775686298.5877
5558510,39.65,43.0,MANUAL,43,1775686298.5972
5558520,39.71,43.0,MANUAL,43,1775686298.6072
5558530,39.90,43.0,MANUAL,43,1775686298.6174
5558540,40.00,43.0,MANUAL,43,1775686298.6277
5558550,39.97,43.0,MANUAL,43,1775686298.6377
5558560,39.84,43.0,MANUAL,43,1775686298.6478
5558570,39.66,43.0,MANUAL,43,1775686298.6578
5558580,39.65,43.0,MANUAL,43,1775686298.6678
5558590,39.81,43.0,MANUAL,43,1775686298.6777
5558600,39.99,43.0,MANUAL,43,1775686298.6872
5558610,40.01,43.0,MANUAL,43,1775686298.6975
5558620,39.94,43.0,MANUAL,43,1775686298.7077
5558630,39.75,43.0,MANUAL,43,1775686298.7177
5558640,39.65,43.0,MANUAL,43,1775686298.7278
5558650,39.73,43.0,MANUAL,43,1775686298.7379
5558660,39.92,43.0,MANUAL,43,1775686298.7477
5558670,39.99,43.0,MANUAL,43,1775686298.7577
5558680,39.95,43.0,MANUAL,43,1775686298.7678
5558690,39.80,43.0,MANUAL,43,1775686298.7777
5558700,39.63,43.0,MANUAL,43,1775686298.7878
5558710,39.64,43.0,MANUAL,43,1775686298.7979
5558720,39.82,43.0,MANUAL,43,1775686298.8078
5558730,39.97,43.0,MANUAL,43,1775686298.8183
5558740,39.98,43.0,MANUAL,43,1775686298.8278
5558750,39.96,43.0,MANUAL,43,1775686298.8377
5558760,39.82,43.0,MANUAL,43,1775686298.8477
5558770,39.66,43.0,MANUAL,43,1775686298.8577
5558780,39.66,43.0,MANUAL,43,1775686298.8677
5558790,39.84,43.0,MANUAL,43,1775686298.8777
5558800,39.98,43.0,MANUAL,43,1775686298.8877
5558810,39.98,43.0,MANUAL,43,1775686298.8978
5558820,39.90,43.0,MANUAL,43,1775686298.9078
5558830,39.70,43.0,MANUAL,43,1775686298.918
5558840,39.62,43.0,MANUAL,43,1775686298.9279
5558850,39.72,43.0,MANUAL,43,1775686298.9378
5558860,39.91,43.0,MANUAL,43,1775686298.9479
5558870,39.97,43.0,MANUAL,43,1775686298.9577
5558880,39.93,43.0,MANUAL,43,1775686298.9677
5558890,39.78,43.0,MANUAL,43,1775686298.9778
5558900,39.62,43.0,MANUAL,43,1775686298.9877
5558910,39.66,43.0,MANUAL,43,1775686298.9976
5558920,39.85,43.0,MANUAL,43,1775686299.0076
5558930,39.99,43.0,MANUAL,43,1775686299.0177
5558940,39.98,43.0,MANUAL,43,1775686299.0277
5558950,39.90,43.0,MANUAL,43,1775686299.0377
5558960,39.70,43.0,MANUAL,43,1775686299.0477
5558970,39.64,43.0,MANUAL,43,1775686299.0578
5558980,39.76,43.0,MANUAL,43,1775686299.0676
5558990,39.94,43.0,MANUAL,43,1775686299.0777
5559000,39.97,43.0,MANUAL,43,1775686299.0877
