Timestamp_MS,Angulo,PWM,Modo
813690,3.82,10.0,MANUAL
813700,3.82,10.0,MANUAL
813710,3.82,10.0,MANUAL
813720,3.82,10.0,MANUAL
813730,3.81,10.0,MANUAL
813740,3.80,10.0,MANUAL
813750,3.80,10.0,MANUAL
813760,3.80,10.0,MANUAL
813770,3.80,10.0,MANUAL
813780,3.81,10.0,MANUAL
813790,3.81,10.0,MANUAL
813800,3.82,10.0,MANUAL
813810,3.83,10.0,MANUAL
813820,3.83,10.0,MANUAL
813830,3.84,10.0,MANUAL
813840,3.84,10.0,MANUAL
813850,3.84,10.0,MANUAL
813860,3.84,10.0,MANUAL
813870,3.84,10.0,MANUAL
813880,3.83,10.0,MANUAL
813890,3.83,10.0,MANUAL
813900,3.83,10.0,MANUAL
813910,3.83,10.0,MANUAL
813920,3.83,10.0,MANUAL
813930,3.83,10.0,MANUAL
813940,3.84,10.0,MANUAL
813950,3.84,10.0,MANUAL
813960,3.84,10.0,MANUAL
813970,3.85,10.0,MANUAL
813980,3.85,10.0,MANUAL
813990,3.86,10.0,MANUAL
814000,3.86,10.0,MANUAL
814010,3.86,10.0,MANUAL
814020,3.86,10.0,MANUAL
814030,3.86,10.0,MANUAL
814040,3.85,10.0,MANUAL
814050,3.85,10.0,MANUAL
814060,3.85,10.0,MANUAL
814070,3.85,10.0,MANUAL
814080,3.85,10.0,MANUAL
814090,3.85,10.0,MANUAL
814100,3.85,10.0,MANUAL
814110,3.86,0.0,IDLE
814120,3.87,0.0,IDLE
814130,3.87,0.0,IDLE
814140,3.88,0.0,IDLE
814150,3.88,0.0,IDLE
814160,3.87,0.0,IDLE
814170,3.87,0.0,IDLE
814180,3.86,0.0,IDLE
814190,3.85,0.0,IDLE
814200,3.84,0.0,IDLE
814210,3.83,0.0,IDLE
814220,3.82,0.0,IDLE
814230,3.81,0.0,IDLE
814240,3.79,0.0,IDLE
814250,3.78,0.0,IDLE
814260,3.77,0.0,IDLE
814270,3.75,0.0,IDLE
814280,3.74,0.0,IDLE
814290,3.73,0.0,IDLE
814300,3.71,0.0,IDLE
814310,3.68,0.0,IDLE
814320,3.65,0.0,IDLE
814330,3.62,0.0,IDLE
814340,3.59,0.0,IDLE
814350,3.55,0.0,IDLE
814360,3.51,0.0,IDLE
814370,3.48,0.0,IDLE
814380,3.44,0.0,IDLE
814390,3.39,0.0,IDLE
814400,3.35,0.0,IDLE
814410,3.32,0.0,IDLE
814420,3.28,0.0,IDLE
814430,3.23,0.0,IDLE
814440,3.19,0.0,IDLE
814450,3.14,0.0,IDLE
814460,3.09,0.0,IDLE
814470,3.03,0.0,IDLE
814480,2.97,0.0,IDLE
814490,2.90,0.0,IDLE
814500,2.84,0.0,IDLE
814510,2.78,0.0,IDLE
814520,2.72,0.0,IDLE
814530,2.65,0.0,IDLE
814540,2.58,0.0,IDLE
814550,2.53,0.0,IDLE
814560,2.46,0.0,IDLE
814570,2.40,0.0,IDLE
814580,2.34,0.0,IDLE
814590,2.27,0.0,IDLE
814600,2.21,0.0,IDLE
814610,2.15,0.0,IDLE
814620,2.09,0.0,IDLE
814630,2.02,0.0,IDLE
814640,1.96,0.0,IDLE
814650,1.90,0.0,IDLE
814660,1.83,0.0,IDLE
814670,1.77,0.0,IDLE
814680,1.71,0.0,IDLE
814690,1.66,0.0,IDLE
814700,1.60,0.0,IDLE
814710,1.55,0.0,IDLE
814720,1.50,0.0,IDLE
814730,1.46,0.0,IDLE
814740,1.42,0.0,IDLE
814750,1.38,0.0,IDLE
814760,1.34,0.0,IDLE
814770,1.30,0.0,IDLE
814780,1.26,0.0,IDLE
814790,1.23,0.0,IDLE
814800,1.20,0.0,IDLE
814810,1.17,0.0,IDLE
814820,1.15,0.0,IDLE
814830,1.13,0.0,IDLE
814840,1.11,0.0,IDLE
814850,1.10,0.0,IDLE
814860,1.10,0.0,IDLE
814870,1.10,0.0,IDLE
814880,1.10,0.0,IDLE
814890,1.10,0.0,IDLE
814900,1.10,0.0,IDLE
814910,1.11,0.0,IDLE
814920,1.11,0.0,IDLE
814930,1.12,0.0,IDLE
814940,1.12,0.0,IDLE
814950,1.13,0.0,IDLE
814960,1.13,0.0,IDLE
814970,1.13,0.0,IDLE
814980,1.13,0.0,IDLE
814990,1.14,0.0,IDLE
815000,1.13,0.0,IDLE
815010,1.13,0.0,IDLE
815020,1.13,0.0,IDLE
815030,1.13,0.0,IDLE
815040,1.13,0.0,IDLE
815050,1.13,0.0,IDLE
815060,1.13,0.0,IDLE
815070,1.13,0.0,IDLE
815080,1.13,0.0,IDLE
815090,1.13,0.0,IDLE
815100,1.13,0.0,IDLE
815110,1.12,0.0,IDLE
815120,1.12,0.0,IDLE
815130,1.12,0.0,IDLE
815140,1.12,0.0,IDLE
815150,1.12,0.0,IDLE
815160,1.12,0.0,IDLE
815170,1.12,0.0,IDLE
815180,1.12,0.0,IDLE
815190,1.12,0.0,IDLE
815200,1.12,0.0,IDLE
815210,1.12,0.0,IDLE
815220,1.12,0.0,IDLE
815230,1.12,0.0,IDLE
815240,1.12,0.0,IDLE
815250,1.12,0.0,IDLE
815260,1.12,0.0,IDLE
815270,1.12,0.0,IDLE
815280,1.12,0.0,IDLE
815290,1.11,0.0,IDLE
815300,1.11,0.0,IDLE
815310,1.11,0.0,IDLE
815320,1.11,0.0,IDLE
815330,1.11,0.0,IDLE
815340,1.11,0.0,IDLE
815350,1.11,0.0,IDLE
815360,1.11,0.0,IDLE
815370,1.11,0.0,IDLE
815380,1.11,0.0,IDLE
815390,1.11,0.0,IDLE
815400,1.11,0.0,IDLE
815410,1.11,0.0,IDLE
815420,1.11,0.0,IDLE
815430,1.11,0.0,IDLE
815440,1.11,0.0,IDLE
815450,1.11,0.0,IDLE
815460,1.11,0.0,IDLE
815470,1.10,0.0,IDLE
815480,1.10,0.0,IDLE
815490,1.10,0.0,IDLE
815500,1.10,0.0,IDLE
815510,1.10,0.0,IDLE
815520,1.10,0.0,IDLE
815530,1.10,0.0,IDLE
815540,1.10,0.0,IDLE
815550,1.10,0.0,IDLE
815560,1.10,0.0,IDLE
815570,1.11,0.0,IDLE
815580,1.11,0.0,IDLE
815590,1.10,0.0,IDLE
815600,1.10,0.0,IDLE
815610,1.10,0.0,IDLE
815620,1.10,0.0,IDLE
815630,1.10,0.0,IDLE
815640,1.10,0.0,IDLE
815650,1.09,0.0,IDLE
815660,1.10,0.0,IDLE
815670,1.10,0.0,IDLE
815680,1.10,0.0,IDLE
815690,1.10,0.0,IDLE
815700,1.10,0.0,IDLE
815710,1.10,0.0,IDLE
815720,1.10,0.0,IDLE
815730,1.10,0.0,IDLE
815740,1.10,0.0,IDLE
815750,1.09,0.0,IDLE
815760,1.09,0.0,IDLE
815770,1.09,0.0,IDLE
815780,1.09,0.0,IDLE
815790,1.09,0.0,IDLE
815800,1.09,0.0,IDLE
815810,1.09,0.0,IDLE
815820,1.09,0.0,IDLE
815830,1.09,0.0,IDLE
815840,1.09,0.0,IDLE
815850,1.09,0.0,IDLE
815860,1.09,0.0,IDLE
815870,1.09,0.0,IDLE
815880,1.09,0.0,IDLE
815890,1.09,0.0,IDLE
815900,1.09,0.0,IDLE
815910,1.09,0.0,IDLE
815920,1.08,0.0,IDLE
815930,1.08,0.0,IDLE
815940,1.08,0.0,IDLE
815950,1.08,0.0,IDLE
815960,1.08,0.0,IDLE
815970,1.08,0.0,IDLE
815980,1.08,0.0,IDLE
815990,1.08,0.0,IDLE
816000,1.08,0.0,IDLE
816010,1.08,0.0,IDLE
816020,1.08,0.0,IDLE
816030,1.08,0.0,IDLE
816040,1.08,0.0,IDLE
816050,1.08,0.0,IDLE
816060,1.08,0.0,IDLE
816070,1.07,0.0,IDLE
816080,1.07,0.0,IDLE
816090,1.07,0.0,IDLE
816100,1.07,0.0,IDLE
816110,1.07,0.0,IDLE
816120,1.07,0.0,IDLE
816130,1.07,0.0,IDLE
816140,1.07,0.0,IDLE
816150,1.07,0.0,IDLE
816160,1.07,0.0,IDLE
816170,1.07,0.0,IDLE
816180,1.07,0.0,IDLE
816190,1.07,0.0,IDLE
816200,1.07,0.0,IDLE
816210,1.07,0.0,IDLE
816220,1.07,0.0,IDLE
816230,1.07,0.0,IDLE
816240,1.07,0.0,IDLE
816250,1.07,0.0,IDLE
816260,1.06,0.0,IDLE
816270,1.06,0.0,IDLE
816280,1.06,0.0,IDLE
816290,1.06,0.0,IDLE
816300,1.06,0.0,IDLE
816310,1.07,0.0,IDLE
816320,1.07,0.0,IDLE
816330,1.07,0.0,IDLE
816340,1.08,0.0,IDLE
816350,1.07,0.0,IDLE
816360,1.07,0.0,IDLE
816370,1.07,0.0,IDLE
816380,1.07,0.0,IDLE
816390,1.06,0.0,IDLE
816400,1.05,0.0,IDLE
816410,1.05,0.0,IDLE
816420,1.05,0.0,IDLE
816430,1.05,0.0,IDLE
816440,1.06,0.0,IDLE
816450,1.06,0.0,IDLE
816460,1.07,0.0,IDLE
816470,1.07,0.0,IDLE
816480,1.07,0.0,IDLE
816490,1.07,0.0,IDLE
816500,1.07,0.0,IDLE
816510,1.07,0.0,IDLE
816520,1.06,0.0,IDLE
816530,1.06,0.0,IDLE
816540,1.05,0.0,IDLE
816550,1.05,0.0,IDLE
816560,1.05,0.0,IDLE
816570,1.05,0.0,IDLE
816580,1.05,0.0,IDLE
816590,1.06,0.0,IDLE
816600,1.06,0.0,IDLE
816610,1.06,0.0,IDLE
816620,1.06,0.0,IDLE
816630,1.06,0.0,IDLE
816640,1.06,0.0,IDLE
816650,1.06,0.0,IDLE
816660,1.06,0.0,IDLE
816670,1.06,0.0,IDLE
816680,1.06,0.0,IDLE
816690,1.06,0.0,IDLE
816700,1.05,0.0,IDLE
816710,1.05,0.0,IDLE
816720,1.05,0.0,IDLE
816730,1.05,0.0,IDLE
816740,1.05,0.0,IDLE
816750,1.05,0.0,IDLE
816760,1.05,0.0,IDLE
816770,1.05,0.0,IDLE
816780,1.05,0.0,IDLE
816790,1.05,0.0,IDLE
816800,1.05,0.0,IDLE
816810,1.05,0.0,IDLE
816820,1.05,0.0,IDLE
816830,1.05,0.0,IDLE
816840,1.05,0.0,IDLE
816850,1.05,0.0,IDLE
816860,1.05,0.0,IDLE
816870,1.04,0.0,IDLE
816880,1.04,0.0,IDLE
816890,1.04,0.0,IDLE
816900,1.04,0.0,IDLE
816910,1.05,0.0,IDLE
816920,1.05,0.0,IDLE
816930,1.05,0.0,IDLE
816940,1.05,0.0,IDLE
816950,1.05,0.0,IDLE
816960,1.05,0.0,IDLE
816970,1.05,0.0,IDLE
816980,1.05,0.0,IDLE
816990,1.04,0.0,IDLE
817000,1.04,0.0,IDLE
817010,1.04,0.0,IDLE
817020,1.04,0.0,IDLE
817030,1.04,0.0,IDLE
